movie_id,title,overview,language,rating,genres,keywords,is_regional
313081,Careless Lady,"Innocent Sally Brown thinks men are only attracted to experienced women, so she poses as the wife of an unmarried businessman on a trip to Paris.",en,5.25,"['Comedy', 'Romance']","['judge', 'police officer']",
16614,Adventureland,"It's the summer of 1987, and recent college grad James Brennan can't wait to begin his long-anticipated dream trip to Europe. Unfortunately, James' plans come to a screeching halt when his parents announce that they are unable to subsidize his trip. Forced to take a job at the local amusement park, James prepares for the worst summer ever, until he finds love with a captivating co-worker named Em.",en,6.399,"['Comedy', 'Drama', 'Romance']","['infidelity', 'amusement park', 'summer job', 'carny', 'marijuana joint', 'reconciliation', 'ticket booth', 'job seeking', 'leaving home', 'duringcreditsstinger', 'young adult', '1980s', 'sympathetic']",
195589,Neighbors,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,en,6.185,['Comedy'],"['baby', 'routine', 'house party', 'parenting', 'family', 'new neighbor', 'fraternity', 'fraternity house', 'neighbor neighbor relationship', 'bathroom humor', 'partying', 'pranks', 'stay-at-home mom']",
548,Rashomon,Four people recount different versions of the story of a man's murder and the rape of his wife.,ja,8.042,"['Crime', 'Drama', 'Mystery']","['dying and death', 'japan', 'samurai', 'rape', 'court case', 'court', 'truth', 'rain', 'woodcutter', 'subjectivity', 'medium', 'sunlight', 'black and white', 'criminal', 'based on short story', 'multiple perspectives', 'jidaigeki', 'thoughtful', 'philosophical', 'human nature', 'witness account', 'heian period', 'rashomon effect']",
961323,Nimona,"A knight framed for a tragic crime teams with a scrappy, shape-shifting teen to prove his innocence.",en,7.9,"['Animation', 'Family', 'Action', 'Adventure', 'Fantasy', 'Comedy']","['monster', 'supernatural', 'on the run', 'knight', 'based on graphic novel', 'metamorphosis', 'lgbt', 'shape shifter', 'unlikely friendship', 'girl power', 'imaginative', 'heartfelt', 'teenager', 'science fantasy']",
1437256,죽기 전에 한 번만,,ko,4.0,['Drama'],['softcore'],
425591,I Don't Feel at Home in This World Anymore,"When a depressed woman is burglarized, she finds a new sense of purpose by tracking down the thieves alongside her obnoxious neighbor. But they soon find themselves dangerously out of their depth against a pack of degenerate criminals.",en,6.56,"['Thriller', 'Drama', 'Crime', 'Comedy']","['snake', 'police', 'kidnapping', 'dark comedy', 'gore', 'vomit', 'thief', 'vigilante', 'dog', 'laptop', 'rowboat', 'degenerate', 'burglarized']",
241697,Kamen Rider × Super Sentai: Super Hero Wars,"The Kamen Rider Club discovers that the Dai-Zangyack fleet is moving towards Earth, led by Captain Marvelous as their Great Emperor. With many revived Super Sentai villains under his command, Captain Marvelous plans to obtain the Great Power of the Kamen Riders which is said to be ""Ultimate Treasure in the Universe"". Meanwhile, Tsukasa Kadoya becomes the Great Leader of Dai-Shocker once again and recruits past enemies of the Kamen Riders to take down the Super Sentai teams.",ja,6.25,"['Action', 'Adventure', 'Science Fiction']","['japan', 'superhero', 'superhero team', 'super sentai', 'super hero wars', 'tokusatsu']",
63319,Belle épine,"After the death of her mother, 17-year-old Prudence finds herself living alone in her Paris apartment.  Then she meets Maryline, a rebel of her own age, who introduces her to the thrills of motorcycle racing on the biker circuit at Rungis.  Prudence’s newfound lease of freedom becomes complicated when she falls for a boy Franck who wastes no time in taking advantage of her naivety...",fr,5.4,['Drama'],['woman director'],
20943,The Ugly Truth,"A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result.",en,6.505,"['Comedy', 'Romance']","['surgeon', 'sexism', 'romcom', 'romance', 'television producer', 'morning show', 'relationship', 'sex toy', ""valentine's day"", 'misogyny', 'opposites attract', 'sacramento']",
10588,The Cat in the Hat,"During a rainy day, and while their mother is out, Conrad and Sally, and their pet fish, are visited by the mischievous Cat in the Hat. Fun soon turns to mayhem, and the siblings must figure out how to rid themselves of the maniacal Cat.",en,5.291,"['Family', 'Comedy', 'Adventure', 'Fantasy']","['sibling relationship', 'chaos', 'cat', 'boredom', 'surrealism', 'stepfather', 'slapstick comedy', 'house party', 'police impersonator', ""based on children's book"", 'goldfish', 'impersonation', 'talking cat', 'talking fish', 'live action and animation', 'mother son relationship', 'mother daughter relationship', 'absurd', 'hilarious', 'ridiculous']",
46529,I Am Number Four,"A teenage fugitive with an incredible secret races to stay one step ahead of the mysterious forces seeking destroy him in this sci-fi action thriller. With three dead and one on the run, the race to find the elusive Number Four begins. Outwardly normal teen John Smith never gets too comfortable in the same identity, and along with his guardian, Henri, he is constantly moving from town to town. With each passing day, John gains a stronger grasp on his extraordinary new powers, and his bond to the beings that share his fantastic fate grows stronger.",en,6.176,"['Action', 'Thriller', 'Science Fiction', 'Adventure']","['based on novel or book', 'secret identity', 'heroism', 'alien', 'teenage boy', 'super power', 'teenage hero', 'interspecies romance', 'based on young adult novel', 'teenager', 'suspenseful', 'bold']",
1165778,Paléo 2016,"A behind-the-scenes documentary about the 41st Paléo in Nyon (Switzerland) in 2016, with a selection of the best parts of the concerts and interviews with the artists and volunteers who organize the festival.",fr,0.0,"['Documentary', 'Music']","['concert', 'festival', 'documentary', 'music']",
34813,The Losers,"On a mission deep in the Bolivian jungle, a team of elite commandos finds itself on the receiving end of a lethal betrayal. Now presumed dead, the men join forces with a mysterious operative named Aisha to hunt down their enemy and even the score.",en,6.25,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']","['based on comic', 'hospital', 'black ops']",
692478,Case 347,"CASE 347 follows psychologist and UFO skeptic, Dr. Mia Jansen (Maya Stojan), and a team of documentary filmmakers who believe that alien abduction claims are forms of ""mass hysteria"". This is their footage:",en,4.25,['Horror'],"['alien', 'ufo', 'found footage', 'faux documentary']",
843241,The Seven Deadly Sins: Cursed by Light,"With the help of the ""Dragon Sin of Wrath"" Meliodas and the worst rebels in history, the Seven Deadly Sins, the ""Holy War"", in which four races, including Humans, Goddesses, Fairies and Giants fought against the Demons, is finally over. At the cost of the ""Lion Sin of Pride"" Escanor's life, the Demon King was defeated and the world regained peace. After that, each of the Sins take their own path.",ja,7.7,"['Animation', 'Fantasy']","['magic', 'sequel', 'anime']",
10089,Evil Bong,"Straight-laced nerd Alistair moves into a college dorm with hardcore marijuana users, who order an old giant bong that proves to have strange magical powers, which sends people to a bizarre drugged-out alternate realm from which there is no easy escape.",en,3.4,"['Comedy', 'Horror']","['bong', 'drugs', 'demon', 'evil', 'soul transference', 'trapped soul', 'weed', 'stoner movie', 'hilarious']",
10865,Atlantis: The Lost Empire,A young linguist named Milo Thatch joins an intrepid group of explorers to find the mysterious lost continent of Atlantis.,en,7.035,"['Animation', 'Family', 'Adventure', 'Science Fiction']","['sea', 'submarine', 'mediterranean', 'atlantis', 'expedition', 'museum', 'cartoon', 'villain', 'steampunk', 'underwater', 'sea monster', 'adventurer', 'ancient civilization', 'journey', '1910s', 'in memoriam']",
384527,Dolce... calda Lisa,"80's Italian sleaze with the luscious Claudia Rocchi, Italian porno regular Guia Lauri Filzi, and softcore actress Annj Goren.  The film is about Lisa, a young pretty wife stuck with an older husband who cannot satisfy her sexually nor in other ways.  She becomes bored with her everyday life and cheats on her husband sleeping with another older man.  Still not satisfied she hooks up with a rich man (Enzo Fisichella) who introduces her to a young stud (Mario Cutini) and his two lesbian playmates (Guia Lauri Filzi and Annj Goren). At the party Lisa is taken by the young man while the others watch. This seems to do the trick for Lisa. Her curiosity for the young man deepens and she wants to see him again. However, it turns out that he is a very rude partner instead of the gentle lover that she wanted.  Shot in Rome, Italy.",it,4.7,['Drama'],"['sexual abuse', 'rome, italy', 'group sex', 'cheat on husband', 'beautiful woman', 'female homosexuality', 'sleaze']",
1502943,Night of the Reaper,"A college student returns home for the weekend and reluctantly takes a babysitting job after a local babysitter is brutally murdered. When the town’s sheriff receives chilling evidence that the killing wasn’t an isolated incident, a deadly night unfolds as a masked killer sets the stage for another attack.",en,6.449,"['Horror', 'Thriller']","['sheriff', 'babysitter', 'murder', 'slasher', 'police officer', 'bound and gagged', 'evidence', 'slasher horror', 'babysitter in peril']",
1102776,AKA,A steely special ops agent finds his morality put to the test when he infiltrates a crime syndicate and unexpectedly bonds with the boss' young son.,fr,6.857,['Action'],[],
14168,3:10 to Yuma,"Dan Evans, a small time farmer, is hired to escort Ben Wade, a dangerous outlaw, to Yuma. As Evans and Wade wait for the 3:10 train to Yuma, Wade's gang is racing to free him.",en,7.3,"['Western', 'Drama', 'Thriller']","['hotel', 'small town', 'arizona', 'hunger', 'ranch', 'outlaw', 'shootout', 'black and white', 'train', 'bandit', 'stagecoach', 'based on short story', 'drought', '19th century']",
513434,One Cut of the Dead,"Real zombies arrive and terrorize the crew of a zombie film being shot in an abandoned warehouse, said to be the site of military experiments on humans.",ja,7.625,"['Comedy', 'Horror', 'Drama']","['cinema on cinema', 'film in film', 'zombie', 'filmmaking', 'making of', 'found footage', 'livestream', 'repurposed footage']",
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"After the insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union, a war room full of politicians, generals and a Russian diplomat all frantically try to stop it.",en,8.125,"['Comedy', 'War']","['usa president', 'general', 'cold war', 'strategic air command', 'dark comedy', 'nuclear missile', 'satire', 'black and white', 'cynical', 'war room', 'bomber pilot', 'nuclear weapons', 'ex-nazi', 'anti war', 'doomsday device', 'absurdism', 'satirical', 'hilarious', 'audacious', 'farcical', 'sardonic', 'everyone dies']",
515195,Yesterday,A struggling musician realizes he's the only person on Earth who can remember The Beatles after waking up in an alternate reality where the group was forgotten.,en,6.684,"['Comedy', 'Fantasy', 'Music', 'Romance']","['musician', 'pop singer', 'liverpool, england', 'music festival', 'united kingdom', 'rock concert', 'alternative reality', 'moral dilemma', 'dramatic', 'cheerful']",
288,High Noon,"Will Kane, the sheriff of a small town in New Mexico, learns a notorious outlaw he put in jail has been freed, and will be arriving on the noon train. Knowing the outlaw and his gang are coming to kill him, Kane is determined to stand his ground, so he attempts to gather a posse from among the local townspeople.",en,7.665,"['Western', 'Drama', 'Thriller']","['small town', 'gunslinger', 'showdown', 'fistfight', 'u.s. marshal', 'shootout', 'morality', 'black and white', 'battle', 'justice', 'one against many', 'quick draw', 'brawl', 'ticking clock']",
332210,Storks,"Storks deliver babies…or at least they used to. Now they deliver packages for a global internet retail giant. Junior, the company’s top delivery stork, is about to be promoted when he accidentally activates the Baby Making Machine, producing an adorable and wholly unauthorized baby girl...",en,6.668,"['Adventure', 'Animation', 'Comedy', 'Family']","['baby', 'villain', 'stork', 'delivery service']",
653664,Dinner in America,An on-the-lam punk rocker and a young woman obsessed with a local band go on an unexpected and epic journey together through the decaying suburbs of the American Midwest.,en,7.656,"['Romance', 'Comedy', 'Music']",[],
11808,U.S. Marshals,"U.S. Marshal Sam Gerard is accompanying a plane load of convicts from Chicago to New York. The plane crashes spectacularly, and Mark Sheridan escapes. But when Diplomatic Security Agent John Royce is assigned to help Gerard recapture Sheridan, it becomes clear that Sheridan is more than just another murderer.",en,6.532,"['Thriller', 'Crime', 'Action']","['chicago, illinois', 'central intelligence agency (cia)', 'escape', 'chase', 'espionage', 'innocence', 'transport of prisoners', 'swamp', 'u.s. marshal', 'fugitive', 'conspiracy', 'agent', 'escaped prisoner', 'corrupt agent', 'glock', 'ex special forces', 'action hero', 'manhunt', 'innocent in jail', 'motorboat', 'plane crash', 'finger gun', 'transport plane', 'grain silo']",
668,On Her Majesty's Secret Service,"With the help of Marc-Ange Draco, head of the Unione Corse crime syndicate, and Draco's troubled daughter Tracy, James Bond tracks his archnemesis, Ernst Stravro Blofeld, to a mountaintop retreat in the Swiss Alps, where he is training an army of beautiful, lethal women.",en,6.562,"['Adventure', 'Action', 'Thriller']","['daughter', 'suicide', 'london, england', 'based on novel or book', 'england', 'espionage', 'secret mission', 'secret identity', 'switzerland', 'new identity', 'honeymoon', 'secret organization', 'villain', 'secret lab', 'family history', 'snowstorm', 'mi6', 'killer', 'british secret service', 'snow skiing', 'alps mountains', 'aftercreditsstinger', 'james bond', 'dramatic', 'appreciative', 'audacious', 'bold']",
78353,Lucky Lady,"When an American booze smuggler gets murdered in Prohibition-era Mexico, his widow, a nightclub singer, joins forces with her lover and a desperate loner to become rum-runners to the U.S.",en,5.3,"['Crime', 'Comedy']","['prohibition era', 'san diego, california', 'liquor', 'bootlegging', '1930s']",
190955,Blood Ties,"Two brothers, on either side of the law, face off over organized crime in Brooklyn during the 1970s.",en,6.132,"['Thriller', 'Crime', 'Drama']",['1970s'],
112355,What the Peeper Saw,"A wealthy author's second wife begins to suspect that her 12-year old stepson may have murdered his mother, who mysteriously died in a bathtub accident.",it,5.849,"['Horror', 'Drama', 'Thriller']","['spain', 'psychological thriller', 'bathtub', 'expelled from school']",
416148,Rocco,"Rocco Siffredi is to pornography what Mike Tyson is to boxing or Mick Jagger is to rock’n’roll: a living legend. His mother wanted him to be a priest; with her blessing he became a hardcore performer, devoting his life to one God only: Desire. Rocco Siffredi reveals all, even if it sometimes means busting his own myth: his true story, beginnings, career, wife and children… and the ultimate revelation that will change his life forever.",fr,5.532,['Documentary'],"['italian', 'porn actor', 'porn director', 'porn industry']",
40432,The 4th Floor,Three friends in wheelchairs welcome a new patient at a children's hospital.  Growing up together. All emotions pass the revue. Friendship and hope survive all.,es,6.6,"['Family', 'Comedy', 'Drama']",[],
460885,Mandy,"The Shadow Mountains, 1983. Red and Mandy lead a loving and peaceful existence; but when their pine-scented haven is savagely destroyed, Red is catapulted into a phantasmagoric journey filled with bloody vengeance and laced with fire.",en,6.206,"['Fantasy', 'Action', 'Horror']","['rescue', 'nightmare', 'kidnapping', 'narcissism', 'dark comedy', 'lsd', 'surrealism', 'hallucinogen', 'revenge', 'grief', 'murder', 'russian roulette', 'animated scene', 'chainsaw', 'cabin in the woods', 'motorcycle', 'death', 'lumberjack', 'cult leader', 'religious cult', 'burning corpse', 'aggressive', 'death of girlfriend', 'nervous', '1980s', 'grim', 'vengeance', 'psychedelic drug', 'demonic', 'independent film', 'blood', 'biker gang', 'intense', 'sinister', 'distressing']",
11886,Robin Hood,"With King Richard off to the Crusades, Prince John and his slithering minion, Sir Hiss, set about taxing Nottingham's citizens with support from the corrupt sheriff - and staunch opposition by the wily Robin Hood and his band of merry men.",en,7.304,"['Animation', 'Family', 'Adventure']","['hero', 'right and justice', 'fox', 'cartoon', 'villain', 'robin hood', 'forest', 'animal as human', 'sherwood forest', 'outlaw', 'teacher', 'thief', 'bear', 'playful', 'romantic', 'whimsical']",
8271,Disturbia,"Kale has a life most teenagers would envy. He spends his days endlessly playing video games, surfing the net, eating junk food and watching cable. He has complete free reign of the house, and a beautiful young hottie named Ashley has just moved in next door. There’s only one problem—he’s not allowed to leave the house. Kale’s under court-ordered house arrest for three months, and if he takes one step beyond a 100-foot perimeter of the house, his next confinement will be in a real prison.",en,6.685,"['Thriller', 'Drama', 'Mystery']","['paranoia', 'house arrest', 'neighbor', 'paranoid', 'suspenseful', 'assassino em série']",
412656,Chaos Walking,"Two unlikely companions embark on a perilous adventure through the badlands of an unexplored planet as they try to escape a dangerous and disorienting reality, where all inner thoughts are seen and heard by everyone.",en,6.546,"['Fantasy', 'Science Fiction', 'Adventure']","['based on novel or book', 'dystopia', 'post-apocalyptic future', 'unassuming', 'based on young adult novel', 'derisive']",
12211,Highlander: Endgame,"Immortals Connor and Duncan Macleod join forces against a man from Connor's distant past in the highlands of Scotland, Kell, an immensely powerful immortal who leads an army of equally powerful and deadly immortal swordsmen and assassins. No immortal alive has been able to defeat Kell yet, and neither Connor nor Duncan are skilled enough themselves to take him on and live. The two of them eventually come to one inevitable conclusion; one of them must die so that the combined power of both the Highlanders can bring down Kell for good. There can be only one... the question is, who will it be?",en,4.8,"['Action', 'Adventure', 'Fantasy']","['new york city', 'martial arts', 'immortality', 'loss of loved one', 'secret society', 'antiquary', 'loss of powers', 'sword fight', 'fictional war', 'dark fantasy', 'warrior', 'action hero', 'sword and sorcery', 'supernatural power', 'good versus evil']",
11519,1941,"In the days after the attack on Pearl Harbor, panic grips California, where a military officer leads a mob chasing a Japanese sub.",en,5.765,"['Comedy', 'War']","['california', 'panic', 'submarine', 'war ship', 'world war ii', 'pearl harbor', 'satire', 'los angeles, california', '1940s', 'anarchic comedy']",
175168,Rape Zombie: Lust of the Dead,"After a nuclear attack in Tokyo, the female population is attacked by infected males who have become sex-crazed zombies, hungry for human flesh. Officeworker Momoko and nurse Nozomi seek shelter in a Shinto Shrine, where they meet housewife Kanae and school girl Tamae. With no choices left to them, the group of girls decides to take a stand and arm themselves with assault rifles and explosives to fight off hordes of horny zombies. What is the secret to killing the zombies for good?",ja,6.459,"['Comedy', 'Horror']","['rape', 'zombie', 'softcore']",
47302,Stardom,A young girl is plucked from small-town obscurity and thrust into the spotlight of the glamorous world of super-models.,en,5.226,"['Comedy', 'Drama']","['supermodel', 'celebrity', 'modeling', 'modeling shoot', 'fashion industry']",
729854,Concrete Utopia,"The world has been reduced to rubble by a massive earthquake. While no one knows for sure how far the ruins stretch, or what the cause of the earthquake may be, in the heart of Seoul there is only one apartment building left standing. It is called Hwang Gung Apartments. As time passes, outsiders start coming in to Hwang Gung Apartments trying to escape the extreme cold. Before long, the apartment residents are unable to cope with the increasing numbers. Feeling a threat to their very survival, the residents enact a special measure.",ko,6.931,"['Thriller', 'Action']","['dystopia', 'post-apocalyptic future', 'based on comic', 'survival', 'apocalypse', 'apartment building', 'apartment', 'based on webcomic or webtoon', 'seoul, south korea']",
997113,Hedda,"Hedda Gabler finds herself torn between the lingering ache of a past love and the quiet suffocation of her present life. Over the course of one charged night, long-repressed desires and hidden tensions erupt—pulling her and everyone around her into a spiral of manipulation, passion, and betrayal.",en,5.6,"['Drama', 'Thriller', 'Romance']","['suicide', 'based on play or musical', 'coercion', 'tragedy', 'newlywed', '19th century']",
688,The Bridges of Madison County,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,en,7.704,"['Drama', 'Romance']","['adultery', 'secret love', 'husband wife relationship', 'based on novel or book', ""love of one's life"", 'unsociability', 'marriage crisis', 'photographer', 'love at first sight', 'photography', 'peasant', 'mother role', 'iowa', 'bridge', 'housewife', 'love letter', 'romantic']",
1380682,The Last Rodeo,"A retired rodeo legend risks it all to save his grandson. Facing his own painful past and the fears of his family, he enters a high-stakes bullriding competition as the oldest contestant ever. Along the way, he reconciles old wounds with his estranged daughter and proves that true courage is found in the fight for family.",en,7.6,['Drama'],"['bullfighting', 'matador (bullfighter)', 'bull riding', 'contests and competitions', 'estranged friend', 'christian faith', 'independent film', 'faith and religion']",
1273,TMNT,"After the defeat of their old arch nemesis, The Shredder, the Turtles have grown apart as a family. Struggling to keep them together, their rat sensei, Splinter, becomes worried when strange things begin to brew in New York City.",en,6.164,"['Adventure', 'Animation', 'Comedy', 'Family']","['new york city', 'journalist', 'martial arts', 'sibling relationship', 'skateboarding', 'secret identity', 'crime fighter', 'superhero', 'mutant', 'pizza', 'turtle', 'based on comic', 'love', 'reunion', 'ninja', 'sibling rivalry', 'brother against brother', 'martial arts master', 'sewer', 'ancient curse', 'brother brother relationship', 'anthropomorphic animal']",
1481955,Sunshine Women's Choir,"As the birthday song plays, a baby girl is born inside a women's prison, welcomed by four inmates, each burdened by a painful past. When a rebellious newcomer arrives, clashes give way to friendship. After the baby is diagnosed with an eye disease, the inmates form a prison choir to gift the baby girl a final memory. Drawing from real-life stories, director Gavin Lin's heartfelt drama blends humour, music, and redemption.",zh,6.8,"['Drama', 'Music']",['remake'],
936952,Sitting in Bars with Cake,"Extrovert Corinne convinces Jane, a shy, talented baker, to commit to a year of bringing cakes to bars, to help her meet people and build confidence. But when Corinne receives a life-altering diagnosis, the pair faces a challenge unlike anything they've experienced before.",en,7.0,"['Romance', 'Comedy', 'Drama']",[],
651,M*A*S*H,"One of the world's most acclaimed comedies, M*A*S*H focuses on three Korean War Army surgeons brilliantly brought to life by Donald Sutherland, Tom Skerritt and Elliott Gould. Though highly skilled and deeply dedicated, they adopt a hilarious, lunatic lifestyle as an antidote to the tragedies of their Mobile Army Surgical Hospital, and in the process infuriate Army bureaucrats. Robert Duvall, Gary Burghoff and Sally Kellerman co-star as a sanctimonious Major, an other-worldly Corporal, and a self-righteous yet lusty nurse.",en,7.0,"['Comedy', 'Drama', 'War']","['american football', 'dark comedy', 'surgeon', 'american  way of life', 'korean war (1950-53)', 'military spoof', 'doctor', 'surgery', 'anti war', 'military hospital', '1950s', 'field hospital', 'korea', 'u.s. army hospital', 'médico']",
7508,Like Stars on Earth,"Ishaan Awasthi is an eight-year-old whose world is filled with wonders that no one else seems to appreciate. Colours, fish, dogs, and kites don't seem important to the adults, who are much more interested in things like homework, marks, and neatness. Ishaan cannot seem to get anything right in class; he is then sent to boarding school, where his life changes forever.",hi,7.955,['Drama'],"['jealousy', 'parent child relationship', 'boarding school', 'painter', 'father', 'dyslexia', 'teacher', 'little boy', 'india', 'childhood', 'teachers and students', 'melodramatic']",
1371189,Ruth & Boaz,"A talented singer leaves the Atlanta music scene and starts over in small-town Tennessee, where she finds love and new purpose but can't escape the past.",en,7.474,"['Romance', 'Drama', 'Music']","['music industry', 'biblical', 'romantic drama']",
10045,District B13,"Set in the ghettos of Paris in 2010, an undercover cop and ex-thug try to infiltrate a gang in order to defuse a neutron bomb.",fr,6.809,"['Action', 'Thriller', 'Science Fiction']","['martial arts', 'street gang', 'paris, france', 'bomb', 'dystopia', 'ghetto', 'parkour', 'undercover cop', 'gang', 'drug dealing', 'suburb', 'fighting', 'hand to hand combat']",
11134,Police Story 3: Super Cop,A Hong Kong detective teams up with his female Red Chinese counterpart to stop a Chinese drug czar.,cn,6.906,"['Action', 'Crime', 'Thriller']","['martial arts', 'china', 'police', 'thailand', 'prison escape', 'malaysia', 'hong kong', 'female martial artist', 'illegal drugs', 'stunt master', 'kuala lumpur malaysia']",
6589,Underdog,A lab accident gives a beagle named Shoeshine some serious superpowers -- a secret that the dog eventually shares with the young boy who becomes his owner and friend.,en,5.539,"['Family', 'Action', 'Adventure', 'Comedy', 'Fantasy', 'Science Fiction']","['experiment', 'flying', 'police', 'superhero', 'secret lab', 'invention', 'loss of powers', 'dog', 'super power', 'duringcreditsstinger', 'research laboratory']",
458220,Palmer,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",en,8.121,['Drama'],"['small town', 'homophobia', 'young boy', 'ex-con', 'house trailer', 'bullied', 'irresponsible parent', 'adult child friendship', 'guardianship', 'drug addict']",
149871,The Tale of The Princess Kaguya,"Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthrals all who encounter her. But, ultimately, she must confront her fate.",ja,8.096,"['Animation', 'Drama', 'Fantasy']","['princess', 'historical', 'japanese woman', 'based on fairy tale', 'japanese folklore', 'anime', 'fantasy', 'cruel']",
949709,High Forces,"""Anyone? There is ......"" A mysterious message from Gao Haojun comes from ten thousand meters in the air. A five-star A380 ultra-luxury airliner was hijacked on its international maiden voyage, and international security expert Gao Haojun stood up to a group of thugs, his daughter Xiaojun was trapped in the cabin, and Mike, the leader of the hijackers, threatened the lives of more than 800 people in the plane as a bargaining chip, and Xiaojun's mother, Fu Yuan, was also in danger. ...... Will the passengers on board be able to land safely and how should this crisis be resolved?",zh,6.2,"['Action', 'Crime']","['airplane', 'hijacking', 'airplane hijacking', 'disaster']",
479,Shaft,"New York police detective John Shaft arrests Walter Wade Jr. for a racially motivated slaying. But the only eyewitness disappears, and Wade jumps bail for Switzerland. Two years later Wade returns to face trial, confident his money and influence will get him acquitted -- especially since he's paid a drug kingpin to kill the witness.",en,6.01,"['Action', 'Adventure', 'Crime', 'Thriller']","['drug dealer', 'new york city', 'corruption', 'sibling relationship', 'based on novel or book', 'italian american', 'remake', 'revenge', 'murder', 'drugs', 'police officer', 'xenophobia', 'lucifer morningstar', 'african american']",
587727,Busty Girlfriend,"Mincheol and Suhee go to greet Minchul father (grandmother) before marriage. Dae - sik welcomes her daughter - in - law, Su - hee. But before marriage, Minchol and Suhee are separated by the difference in personality. Soon-hee, who was only preparing for marriage, is soon to live.",ko,7.3,['Romance'],"['softcore', 'erotic movie', 'kang min-sik']",
296524,Deepwater Horizon,"A story set on the offshore drilling rig Deepwater Horizon, which exploded during April 2010 and created the worst oil spill in U.S. history.",en,6.893,"['Drama', 'Action']","['rescue', 'sea', 'post-traumatic stress disorder (ptsd)', 'based on true story', 'disaster', 'explosion', 'oil spill', 'trapped', 'oil rig\xa0', 'disaster movie', 'gulf of mexico', 'bp', 'intense', 'melodramatic']",
1911,The 13th Warrior,"A Muslim ambassador exiled from his homeland joins a group of Vikings, initially offended by their behavior but growing to respect them. As they travel together, they learn of a legendary evil closing in and must unite to confront this formidable force.",en,6.671,"['Adventure', 'History', 'Action']","['witch', 'mission', 'based on novel or book', 'kingdom', 'arabian', 'village', 'cave', 'horse', 'defence', 'scandinavia', 'vikings (norsemen)', 'bagdad', 'deception', 'sword fight', 'historical fiction', 'barbarian', 'fictional war', 'demon', 'combat', 'cavalry', 'medieval', 'dark fantasy', 'norse mythology', 'warrior', 'mysterious', 'sword and sorcery', '10th century']",
38167,Eat Pray Love,"A married woman realizes how unhappy her marriage really is, and that her life needs to go in a different direction. After a painful divorce, she takes off on a round-the-world journey to ""find herself"".",en,6.243,"['Drama', 'Romance']","['based on novel or book', 'change', 'italy', 'indonesia', 'love', 'travel', 'female protagonist', 'india', 'divorce', 'consciousness', 'around the world', 'balance', 'bali', 'self consciousness', 'resilience', 'introspective', 'serene', 'italian cuisine', 'wistful', 'soul searching', 'simple life', 'sentimental', 'romantic', 'compassionate', 'empathetic', 'hopeful']",
16558,Duplicity,"Two romantically involved government operatives Claire Stenwick and Ray Koval team up to manipulate a race between opposing corporations to corner the market on a medical innovation that will reap huge profits and allow them to lead an extravagant lifestyle together. They find themselves on opposing sides as corporate spies; however, as they each try to outdo the other, neither one can decide how far to trust the other in this high-stakes game of cat-and-mouse.",en,5.913,"['Romance', 'Comedy', 'Crime']","['love affair', 'cat and mouse', 'opposition', 'con game', 'ceo', 'clandestine', 'ex-cia agent', 'secret formula', 'counter intelligence', 'corporate espionage']",
5759,Baghead,"Four actors go to a cabin in the woods to write, direct, and act in a film that will jump-start their careers. Their idea is a horror film about a man with a bag over his head, but what happens when that man mysteriously shows up?",en,5.789,"['Comedy', 'Drama', 'Horror']","['writing', 'forest', 'cabin in the woods', 'actor']",
27374,Lake Mungo,"After 16-year-old Alice Palmer drowns at a local dam, her family experiences a series of strange, inexplicable events centered in and around their home. Unsettled, the Palmers seek the help of a psychic and parapsychologist, who discovers that Alice led a secret, double life. At Lake Mungo, Alice's secret past emerges.",en,6.2,"['Horror', 'Thriller']","['australia', 'drowning', 'supernatural', 'paranormal phenomena', 'hypnosis', 'death', 'ghost', 'found footage', 'séance', 'creepy', 'analog', 'pseudo-documentary', 'docufiction', 'search and rescue', 'spirit photography', 'strange events', 'pov']",
59108,Tower Heist,"A luxury condo manager leads a staff of workers to seek payback on the Wall Street swindler who defrauded them. With only days until the billionaire gets away with the perfect crime, the unlikely crew of amateur thieves enlists the help of petty crook Slide to steal the $20 million they’re sure is hidden in the penthouse.",en,6.112,"['Action', 'Comedy']","['new york city', 'skyscraper', 'fbi', 'thanksgiving', 'heist', 'billionaire', 'parade', 'high rise', 'female agent', 'ponzi scheme', 'caper comedy', 'planning', 'safecracker', 'recruiting', 'deceit', 'lobby']",
654974,Home Sweet Home Alone,"After being left at home by himself for the holidays, 10-year-old Max Mercer must work to defend his home from a married couple who tries to steal back a valuable heirloom.",en,4.889,"['Family', 'Comedy']","['holiday', 'home alone', 'christmas spirit', 'christmas']",
